id,state,diet_need,meal_type,meal_name,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise_recommendation,medical_warning
11,Karnataka,Weight Loss,Breakfast,Ragi Mudde + Sambar (Small Portion),220.0,9.0,40,3,9,Low,Medium,Low,Safe,"Finger Millet, Toor Dal, Vegetables",Vegetarian,,Make small mudde and pair with thin sambar. Avoid adding ghee.,30 mins brisk walking,Chew slowly
12,Karnataka,Weight Loss,Breakfast,Rava Idli (2 pcs) + Tomato Chutney,280.0,8.0,48,5,5,Medium,Medium,Low,"Dairy, Gluten","Semolina, Curd, Carrot, Coriander",Vegetarian,,Use minimal oil in mould. Steam properly. Avoid coconut chutney.,30 mins brisk walking,Monitor glycemic response
13,Karnataka,Weight Loss,Breakfast,Shavige (Rice Noodles) + Lemon Chutney,290.0,6.0,55,4,4,Medium,Medium,Low,Safe,"Rice Noodles, Lemon",Vegetarian,,Steam the noodles and toss with lemon juice without oil tadka.,30 mins brisk walking,Ensure hydration
14,Karnataka,Weight Loss,Breakfast,Sprouted Moong Salad with Lemon,180.0,12.0,28,2,8,Low,Low,Low,Safe,"Sprouted Moong, Tomato, Cucumber, Lemon",Vegetarian,,"Sprout moong for 2 days, toss with raw vegetables and lemon juice.",30 mins brisk walking,Rinse sprouts thoroughly
15,Karnataka,Weight Loss,Breakfast,Steamed Khara Kadubu,250.0,8.0,45,4,6,Low,Medium,Low,Gluten,"Wheat, Dal, Spices",Vegetarian,,Steam the dumplings thoroughly. Do not pan fry.,30 mins brisk walking,Eat slowly
16,Karnataka,Weight Loss,Breakfast,Tomato Rasam with Brown Rice (Small),310.0,10.0,52,5,6,High,Medium,Low,Safe,"Brown Rice, Tomato, Pepper, Tamarind",Vegetarian,,Prepare thin rasam and serve with small portion brown rice.,30 mins brisk walking,Avoid second serving
17,Karnataka,Weight Loss,Breakfast,Akki Rotti with Chicken Sukka (Minimal Oil),270.0,18.0,25,11,6,Medium,Low,Low,Chicken,"rice flour, chicken, coconut, spices",Non-Vegetarian,Chicken,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains chicken.
18,Karnataka,Weight Loss,Breakfast,Akki Rotti with Chicken Sukka (No Oil),270.0,18.0,25,11,6,Medium,Low,Low,Chicken,"rice flour, chicken, coconut, spices",Non-Vegetarian,Chicken,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains chicken.
19,Karnataka,Weight Loss,Breakfast,Akki Rotti with Chicken Sukka (Thin),270.0,18.0,25,11,6,Medium,Low,Low,Chicken,"rice flour, chicken, coconut, spices",Non-Vegetarian,Chicken,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains chicken.
20,Karnataka,Weight Loss,Breakfast,Chicken Sukka (Minimal Oil),260.0,17.0,22,10,5,Medium,Low,Low,Chicken,"chicken, coconut, pepper, curry leaves",Non-Vegetarian,Chicken,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains chicken.
21,Karnataka,Weight Loss,Breakfast,Chicken Sukka (No Oil),260.0,17.0,22,10,5,Medium,Low,Low,Chicken,"chicken, coconut, pepper, curry leaves",Non-Vegetarian,Chicken,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains chicken.
22,Karnataka,Weight Loss,Breakfast,Egg White Omelette + Ragi Roti,300.0,20.0,38,6,6,Low,Medium,Low,Egg,"Egg Whites, Finger Millet, Onion, Capsicum",Non-Vegetarian,,Use just egg whites. Cook ragi roti without oil on iron tawa.,35 mins brisk walking,Avoid yolk if cholesterol is a concern
23,Karnataka,Weight Loss,Breakfast,Koli Curry (Minimal Oil),250.0,20.0,24,13,6,Low,Medium,Low,Chicken,"chicken, red chilli, coconut, garlic",Non-Vegetarian,Chicken,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains chicken.
24,Karnataka,Weight Loss,Breakfast,Koli Curry (No Oil),250.0,20.0,24,13,6,Low,Medium,Low,Chicken,"chicken, red chilli, coconut, garlic",Non-Vegetarian,Chicken,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains chicken.
25,Karnataka,Weight Loss,Breakfast,Kori Rotti (Minimal Oil),280.0,19.0,27,12,5,High,Low,Medium,Chicken,"rice wafers, chicken curry, coconut, spices",Non-Vegetarian,Chicken,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains chicken.
26,Karnataka,Weight Loss,Breakfast,Kori Rotti (No Oil),280.0,19.0,27,12,5,High,Low,Medium,Chicken,"rice wafers, chicken curry, coconut, spices",Non-Vegetarian,Chicken,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains chicken.
27,Karnataka,Weight Loss,Breakfast,Kori Rotti (Thin),280.0,19.0,27,12,5,High,Low,Medium,Chicken,"rice wafers, chicken curry, coconut, spices",Non-Vegetarian,Chicken,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains chicken.
28,Karnataka,Weight Loss,Breakfast,Mangalore Fish Fry (Minimal Oil),270.0,18.0,25,11,6,Low,Low,Medium,"Fish, Gluten","fish, rava, spices, lemon",Non-Vegetarian,Fish,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,"Keep portions small and avoid extra chutney or ghee. Contains gluten, fish."
29,Karnataka,Weight Loss,Breakfast,Mangalore Fish Fry (No Oil),270.0,18.0,25,11,6,Low,Low,Medium,"Fish, Gluten","fish, rava, spices, lemon",Non-Vegetarian,Fish,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,"Keep portions small and avoid extra chutney or ghee. Contains gluten, fish."
30,Karnataka,Weight Loss,Breakfast,Neer Dose with Kori Gassi (Minimal Oil),260.0,17.0,22,10,5,High,Medium,Low,Chicken,"rice, chicken, coconut, spices",Non-Vegetarian,Chicken,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains chicken.
31,Karnataka,Weight Loss,Breakfast,Neer Dose with Kori Gassi (No Oil),260.0,17.0,22,10,5,High,Medium,Low,Chicken,"rice, chicken, coconut, spices",Non-Vegetarian,Chicken,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains chicken.
32,Karnataka,Weight Loss,Breakfast,Neer Dose with Kori Gassi (Thin),260.0,17.0,22,10,5,High,Medium,Low,Chicken,"rice, chicken, coconut, spices",Non-Vegetarian,Chicken,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains chicken.
33,Karnataka,Weight Loss,Breakfast,Akki Rotti (Minimal Oil),190.0,7.0,32,3,7,Medium,Low,Low,Safe,"rice flour, onion, coriander, green chilli",Vegan,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee.
34,Karnataka,Weight Loss,Breakfast,Akki Rotti (No Oil),190.0,7.0,32,3,7,High,Medium,Low,Safe,"rice flour, onion, coriander, green chilli",Vegan,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee.
35,Karnataka,Weight Loss,Breakfast,Akki Rotti (Thin),190.0,7.0,32,3,7,High,Low,Medium,Safe,"rice flour, onion, coriander, green chilli",Vegan,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee.
36,Karnataka,Weight Loss,Breakfast,Avalakki Uppittu (Minimal Oil),210.0,9.0,37,5,7,Medium,Low,Low,"Peanut, Peanuts","flattened rice, onion, peanuts, curry leaves",Vegan,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains peanuts.
37,Karnataka,Weight Loss,Breakfast,Avalakki Uppittu (No Oil),210.0,9.0,37,5,7,High,Medium,Low,"Peanut, Peanuts","flattened rice, onion, peanuts, curry leaves",Vegan,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains peanuts.
38,Karnataka,Weight Loss,Breakfast,Neer Dose (Minimal Oil),200.0,8.0,35,4,8,High,Low,Medium,Safe,"rice, coconut, salt",Vegan,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee.
39,Karnataka,Weight Loss,Breakfast,Neer Dose (No Oil),200.0,8.0,35,4,8,Medium,Low,Low,Safe,"rice, coconut, salt",Vegan,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee.
40,Karnataka,Weight Loss,Breakfast,Neer Dose (Thin),200.0,8.0,35,4,8,High,Medium,Low,Safe,"rice, coconut, salt",Vegan,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee.
41,Karnataka,Weight Loss,Breakfast,Paddu (Gundponglu) (Minimal Oil),190.0,7.0,32,3,7,High,Low,Medium,Safe,"rice batter, urad dal, curry leaves, onion",Vegan,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee.
42,Karnataka,Weight Loss,Breakfast,Paddu (Gundponglu) (No Oil),190.0,7.0,32,3,7,Medium,Low,Low,Safe,"rice batter, urad dal, curry leaves, onion",Vegan,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee.
43,Karnataka,Weight Loss,Breakfast,Ragi Rotti (Minimal Oil),210.0,9.0,37,5,7,Low,Medium,Low,Safe,"ragi flour, onion, coriander, green chilli",Vegan,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee.
44,Karnataka,Weight Loss,Breakfast,Ragi Rotti (No Oil),210.0,9.0,37,5,7,Low,Low,Medium,Safe,"ragi flour, onion, coriander, green chilli",Vegan,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee.
45,Karnataka,Weight Loss,Breakfast,Sajje Rotti (Minimal Oil),230.0,10.0,34,6,8,Medium,Low,Low,Safe,"pearl millet flour, onion, coriander, green chilli",Vegan,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee.
46,Karnataka,Weight Loss,Breakfast,Sajje Rotti (No Oil),230.0,10.0,34,6,8,Low,Medium,Low,Safe,"pearl millet flour, onion, coriander, green chilli",Vegan,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee.
47,Karnataka,Weight Loss,Breakfast,Shavige Uppittu (Minimal Oil),200.0,8.0,35,4,8,High,Medium,Low,Mustard,"rice vermicelli, onion, mustard seeds, curry leaves",Vegan,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee.
48,Karnataka,Weight Loss,Breakfast,Shavige Uppittu (No Oil),200.0,8.0,35,4,8,High,Low,Medium,Mustard,"rice vermicelli, onion, mustard seeds, curry leaves",Vegan,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. It works best as a light breakfast with tea or chutney.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee.
49,Karnataka,Weight Loss,Lunch,Bisi Bele Bath (Minimal Oil),280.0,10.0,48,8,8,Medium,Low,Low,Dairy,"rice, toor dal, vegetables, bisi bele bath masala, ghee",Vegetarian,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. Serve it with a simple salad or vegetable side for balance.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains dairy.
50,Karnataka,Weight Loss,Lunch,Bisi Bele Bath (No Oil),280.0,10.0,48,8,8,Medium,Low,Low,Dairy,"rice, toor dal, vegetables, bisi bele bath masala, ghee",Vegetarian,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. Serve it with a simple salad or vegetable side for balance.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains dairy.
51,Karnataka,Weight Loss,Lunch,Brown Rice + Bassaru + Beans Palya,400.0,20.0,55,11,12,High,Medium,Low,Safe,"Brown Rice, Mixed Greens, Dal, Beans",Vegetarian,,Extract soup from boiled greens and dal. Use zero coconut for palya.,40 mins HIIT,Check for weakness
52,Karnataka,Weight Loss,Lunch,Chapati + Mixed Veg Kurma (No Coconut) + Dal,400.0,18.0,60,10,12,Low,Medium,Low,Gluten,"Wheat, Mixed Veg, Toor Dal",Vegetarian,,Thicken kurma with dal paste instead of coconut or cashew.,40 mins HIIT,No specific warning
53,Karnataka,Weight Loss,Lunch,Jolada Roti + Hesaru Kaalu Palya + Tomato Saaru,410.0,22.0,55,11,15,Low,Medium,Low,Safe,"Sorghum, Green Gram, Tomato",Vegetarian,,Dry roast roti. Sprout green gram for palya and cook with minimal oil.,40 mins HIIT,No specific warning
54,Karnataka,Weight Loss,Lunch,Jowar Roti + Dal Palak + Cucumber Raita,380.0,18.0,58,7,11,Low,Medium,Low,Dairy,"Jowar, Spinach, Toor Dal, Curd",Vegetarian,,Make thin jowar rotis without oil. Prepare dal with minimal fat.,40 mins HIIT,Drink water before meal
55,Karnataka,Weight Loss,Lunch,Keerai Sambar + Small Brown Rice + Papad,380.0,15.0,60,7,11,High,Medium,Low,Safe,"Spinach, Toor Dal, Brown Rice, Papad",Vegetarian,,Boil greens into sambar. Roast papad instead of frying.,40 mins HIIT,Avoid fried papad
56,Karnataka,Weight Loss,Lunch,Kharabath (No Oil),300.0,12.0,53,10,8,High,Medium,Low,Dairy,"rice, vegetables, spice mix, ghee",Vegetarian,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. Serve it with a simple salad or vegetable side for balance.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains dairy.
57,Karnataka,Weight Loss,Lunch,Methi Rice + Low Fat Curd,370.0,12.0,62,6,9,High,Low,Low,Dairy,"Brown Rice, Fenugreek Leaves, Curd",Vegetarian,,Cook brown rice with methi leaves. Serve with low fat curd.,40 mins walk,Fenugreek aids blood sugar
58,Karnataka,Weight Loss,Lunch,Ragi Mudde + Bassaru + Bendi Palya,390.0,16.0,60,8,12,Low,Medium,Low,Safe,"Finger Millet, Mixed Greens, Okra, Dal",Vegetarian,,Boil greens and extract soup. Make thin okra stir fry with minimal oil.,40 mins HIIT,Avoid overcooking ragi
59,Karnataka,Weight Loss,Lunch,Ragi Mudde + Massoppu Saaru + Southekai,380.0,18.0,60,7,14,Low,Medium,Low,Safe,"Finger Millet, Mixed Greens, Cucumber",Vegetarian,,Cook mudde without salt. Mash greens thoroughly without ghee tadka.,40 mins HIIT,Drink water due to high fiber
60,Karnataka,Weight Loss,Lunch,Red Rice + Udupi Sambar + Sorekai Palya,390.0,16.0,65,7,11,High,Medium,Low,Safe,"Red Rice, Toor Dal, Bottle Gourd",Vegetarian,,Use extra vegetables in sambar. Sauté sorekai with water splash.,40 mins HIIT,No specific warning
61,Karnataka,Weight Loss,Lunch,Udupi Sambar (Minimal Oil),290.0,11.0,51,9,9,Low,Low,Medium,Safe,"toor dal, mixed vegetables, tamarind, coconut, spices",Vegetarian,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. Serve it with a simple salad or vegetable side for balance.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee.
62,Karnataka,Weight Loss,Lunch,Udupi Sambar (No Oil),290.0,11.0,51,9,9,Low,Low,Medium,Safe,"toor dal, mixed vegetables, tamarind, coconut, spices",Vegetarian,,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. Serve it with a simple salad or vegetable side for balance.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee.
63,Karnataka,Weight Loss,Lunch,Vegetable Clear Soup + 2 Ragi Rotis,320.0,10.0,52,5,10,Low,Low,Low,Safe,"Finger Millet, Mixed Vegetables, Broth",Vegetarian,,Prepare clear vegetable soup without cream. Bake ragi rotis.,40 mins walk,Good fibre combination
64,Karnataka,Weight Loss,Lunch,Wheat Dosa + Sambar,350.0,14.0,56,6,9,Low,Medium,Low,Gluten,"Wheat Flour, Toor Dal, Vegetables",Vegetarian,,Make thin wheat dosa on non-stick tawa. Use oil spray only.,40 mins brisk walk,Monitor portion
65,Karnataka,Weight Loss,Lunch,Boiled Egg Curry (2 eggs) + 2 Chapati,400.0,22.0,50,12,7,Medium,Medium,Medium,"Egg, Gluten","Eggs, Wheat, Onion, Tomato",Non-Vegetarian,,"Hard boil eggs, prepare curry with minimal oil and coconut-free gravy.",40 mins HIIT,Limit to 2 eggs
66,Karnataka,Weight Loss,Lunch,Brown Rice + Meen Saaru (Fish) + Cabbage Palya,430.0,30.0,45,14,10,High,Medium,Low,Fish,"Brown Rice, Fish, Cabbage, Tamarind",Non-Vegetarian,Fish,Poach fish in tamarind broth. Avoid frying the fish.,40 mins HIIT,Watch for fish bones
67,Karnataka,Weight Loss,Lunch,Fish Curry (Minimal Oil),430.0,27.0,40,18,7,Low,Low,Medium,Fish,"fish, tamarind, coconut, chilli, spices",Non-Vegetarian,Fish,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. Serve it with a simple salad or vegetable side for balance.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains fish.
68,Karnataka,Weight Loss,Lunch,Fish Curry (No Oil),430.0,27.0,40,18,7,Low,Medium,Low,Fish,"fish, tamarind, coconut, chilli, spices",Non-Vegetarian,Fish,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. Serve it with a simple salad or vegetable side for balance.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains fish.
69,Karnataka,Weight Loss,Lunch,Kori Gassi (Minimal Oil),360.0,24.0,38,15,6,Low,Low,Medium,Chicken,"chicken, coconut, red chilli, garlic",Non-Vegetarian,Chicken,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. Serve it with a simple salad or vegetable side for balance.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains chicken.
70,Karnataka,Weight Loss,Lunch,Kori Gassi (No Oil),360.0,24.0,38,15,6,Low,Medium,Low,Chicken,"chicken, coconut, red chilli, garlic",Non-Vegetarian,Chicken,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. Serve it with a simple salad or vegetable side for balance.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains chicken.
71,Karnataka,Weight Loss,Lunch,Kori Gassi (Thin),360.0,24.0,38,15,6,Medium,Low,Low,Chicken,"chicken, coconut, red chilli, garlic",Non-Vegetarian,Chicken,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. Serve it with a simple salad or vegetable side for balance.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains chicken.
72,Karnataka,Weight Loss,Lunch,Mangalorean Biryani (Minimal Oil),380.0,26.0,43,17,6,Medium,Low,Low,"Chicken, Dairy","rice, chicken, mint, spices, ghee",Non-Vegetarian,Chicken,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. Serve it with a simple salad or vegetable side for balance.,30–45 mins brisk walking,"Keep portions small and avoid extra chutney or ghee. Contains dairy, chicken."
73,Karnataka,Weight Loss,Lunch,Mangalorean Biryani (No Oil),380.0,26.0,43,17,6,High,Low,Medium,"Chicken, Dairy","rice, chicken, mint, spices, ghee",Non-Vegetarian,Chicken,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. Serve it with a simple salad or vegetable side for balance.,30–45 mins brisk walking,"Keep portions small and avoid extra chutney or ghee. Contains dairy, chicken."
74,Karnataka,Weight Loss,Lunch,Mutton Saaru (Minimal Oil),360.0,24.0,38,15,6,Low,Medium,Low,Mutton,"mutton, onion, garlic, spices",Non-Vegetarian,Mutton,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. Serve it with a simple salad or vegetable side for balance.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains mutton.
75,Karnataka,Weight Loss,Lunch,Mutton Saaru (No Oil),360.0,24.0,38,15,6,Medium,Low,Low,Mutton,"mutton, onion, garlic, spices",Non-Vegetarian,Mutton,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. Serve it with a simple salad or vegetable side for balance.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains mutton.
76,Karnataka,Weight Loss,Lunch,Pandi Curry (Minimal Oil),370.0,25.0,41,16,7,Low,Medium,Low,Pork,"pork, kachampuli, black pepper, coconut",Non-Vegetarian,Pork,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. Serve it with a simple salad or vegetable side for balance.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains pork.
77,Karnataka,Weight Loss,Lunch,Pandi Curry (No Oil),370.0,25.0,41,16,7,Medium,Low,Low,Pork,"pork, kachampuli, black pepper, coconut",Non-Vegetarian,Pork,Cook with minimal oil and keep the portion controlled. Pair it with a light side and avoid extra ghee. Serve it with a simple salad or vegetable side for balance.,30–45 mins brisk walking,Keep portions small and avoid extra chutney or ghee. Contains pork.
78,Karnataka,Weight Loss,Lunch,Poached Chicken Saaru + Brown Rice (Small),420.0,32.0,42,10,8,High,Medium,Low,Safe,"Chicken, Brown Rice, Spices, Tomato",Non-Vegetarian,Chicken,Poach chicken breast in spiced broth. Avoid oil while cooking.,45 mins HIIT,Remove skin from chicken
79,Karnataka,Weight Loss,Lunch,Ragi Mudde + Nati Koli Saaru (Lean) + Onion,420.0,35.0,45,11,9,Low,Medium,Low,Safe,"Finger Millet, Lean Chicken, Spices",Non-Vegetarian,Chicken,Remove skin and all visible fat from chicken before making the broth.,40 mins HIIT,No specific warning
80,Karnataka,Weight Loss,Lunch,Tuna Curry + Brown Rice (Small),410.0,34.0,44,9,7,High,Medium,Low,Fish,"Tuna, Brown Rice, Onion, Tomato, Spices",Non-Vegetarian,Fish,Prepare tuna curry with minimal oil. Serve with small portion rice.,45 mins HIIT,Watch mercury content
